id;Produits;Variete;Espece;Porte Greffe;Pr�-Commandes;Greffons;Objectifs;R�alis�s;R�ussis;Rangs
4278;Abricot−Bergeron−Myro;Bergeron;Abricot;Myro;0;65;30;;12;
4281;Abricot−Bergeron−Rubira;Hargrand;Abricot;Myro;0;0;0;;;
4284;Abricot−Bergeron−St Ju;Luizet;Abricot;Myro;0;90;40;;26;
4287;Abricot−Hargrand−Myro;Merveille du dauphin�;Abricot;Myro;0;0;0;;;
4290;Abricot−Hargrand−Rubira;Orangered;Abricot;Myro;0;40;10;;0;
4293;Abricot−Hargrand−St Ju;P�che de Nancy;Abricot;Myro;0;80;40;;20;
4296;Abricot−Luizet−Myro;Polonais;Abricot;Myro;0;0;0;;;
4299;Abricot−Luizet−Rubira;Precoce de Saumur;Abricot;Myro;2;20;10;;3;
4302;Abricot−Luizet−St Ju;Rouge du roussillon;Abricot;Myro;0;0;0;;;
4305;Abricot−Merveille du dauphiné−Myro;Royal;Abricot;Myro;0;70;30;;17;
4308;Abricot−Merveille du dauphiné−Rubira;Tardif de Bordaneil;Abricot;Myro;0;80;40;;9;
4279;Abricot−Merveille du dauphiné−St Ju;Bergeron;Abricot;Rubira;0;0;0;;;
4282;Abricot−Orangered−Myro;Hargrand;Abricot;Rubira;0;0;0;;;
4285;Abricot−Orangered−Rubira;Luizet;Abricot;Rubira;0;0;0;;;
4288;Abricot−Orangered−St Ju;Merveille du dauphin�;Abricot;Rubira;0;0;0;;;
4291;Abricot−Pêche de Nancy−Myro;Orangered;Abricot;Rubira;0;0;0;;;
4294;Abricot−Pêche de Nancy−Rubira;P�che de Nancy;Abricot;Rubira;0;0;0;;;
4297;Abricot−Pêche de Nancy−St Ju;Polonais;Abricot;Rubira;0;0;0;;;
4300;Abricot−Polonais−Myro;Precoce de Saumur;Abricot;Rubira;0;0;0;;;
4303;Abricot−Polonais−Rubira;Rouge du roussillon;Abricot;Rubira;0;0;0;;;
4306;Abricot−Polonais−St Ju;Royal;Abricot;Rubira;0;0;0;;;
4309;Abricot−Precoce de Saumur−Myro;Tardif de Bordaneil;Abricot;Rubira;0;0;0;;;
4280;Abricot−Precoce de Saumur−Rubira;Bergeron;Abricot;St Ju;1;35;30;;14;
4283;Abricot−Precoce de Saumur−St Ju;Hargrand;Abricot;St Ju;0;0;0;;;
4286;Abricot−Rouge du roussillon−Myro;Luizet;Abricot;St Ju;1;50;40;;23;
4289;Abricot−Rouge du roussillon−Rubira;Merveille du dauphin�;Abricot;St Ju;0;0;0;;;
4292;Abricot−Rouge du roussillon−St Ju;Orangered;Abricot;St Ju;1;30;10;;;
4295;Abricot−Royal−Myro;P�che de Nancy;Abricot;St Ju;1;40;40;;11;
4298;Abricot−Royal−Rubira;Polonais;Abricot;St Ju;0;0;0;;;
4301;Abricot−Royal−St Ju;Precoce de Saumur;Abricot;St Ju;0;10;10;;2;
4304;Abricot−Tardif de Bordaneil−Myro;Rouge du roussillon;Abricot;St Ju;0;0;0;;;
4307;Abricot−Tardif de Bordaneil−Rubira;Royal;Abricot;St Ju;0;40;30;;4;
4310;Abricot−Tardif de Bordaneil−St Ju;Tardif de Bordaneil;Abricot;St Ju;1;40;40;;2;
4312;Amandier−Princesse−Franc;Princesse;Amandier;Franc;0;20;10;;0;
4311;Amandier−Douce de Champagne−St Ju;Douce de Champagne;Amandier;St Ju;0;0;0;;;
4313;Casseille−Anita−NA;Anita;Casseille;NA;0;0;0;;37;
4314;Casseille−Rita−NA;Rita;Casseille;NA;0;0;0;;6;
4315;Cassis−Andega−NA;Andega;Cassis;NA;0;0;0;;30;
4316;Cassis−Bigno−NA;Bigno;Cassis;NA;0;0;0;;36;
4317;Cassis−Géant de boskoop−NA;G�ant de boskoop;Cassis;NA;0;0;0;;;
4318;Cassis−Royal de naples−NA;Royal de naples;Cassis;NA;0;0;0;;76;
4333;Cerise−Bigarreau blanc bodet−Colt;Bigarreau blanc bodet;Cerise;Colt;0;0;0;;;
4335;Cerise−Blanche de la sarthe−Colt;Blanche de la sarthe;Cerise;Colt;1;44;5;;3;
4337;Cerise−Burlat−Colt;Burlat;Cerise;Colt;1;110;20;;16;
4339;Cerise−Castor−Colt;Castor;Cerise;Colt;0;20;5;;5;
4341;Cerise−Coeur de pigeon−Colt;Coeur de pigeon;Cerise;Colt;1;120;25;;20;
4370;cerises-Esperen-colt;Esperen;Cerise;Colt;0;10;5;;4;
4343;Cerise−Folfer−Colt;Folfer;Cerise;Colt;1;65;20;;23;
4321;Cerise-Gean de Starck-Colt;Geant de Starck;Cerise;Colt;0;10;5;;0;
4345;Cerise−Guigne de mai−Colt;Guigne de mai;Cerise;Colt;0;50;10;;14;
4347;Cerise−Hedelfingen−Colt;Hedelfingen;Cerise;Colt;0;20;10;;7;
4323;Cerise-Jaune auvigné-colt;Jaune auvign�;Cerise;Colt;0;0;0;;;
4372;cerises-jaune butner-colt;jaune butner;Cerise;Colt;0;24;5;;3;
4349;Cerise−Jaune Tesnières−Colt;Jaune Tesni�res;Cerise;Colt;0;0;0;;;
4351;Cerise−Lapins−Colt;Lapins;Cerise;Colt;0;40;20;;19;
4353;Cerise−Marmotte−Colt;Marmotte;Cerise;Colt;0;25;10;;8;
4355;Cerise−Montmorency−Colt;Montmorency;Cerise;Colt;0;15;5;;4;
4357;Cerise−Moreau−Colt;Moreau;Cerise;Colt;0;15;8;;3;
4359;Cerise−Napoléon−Colt;Napol�on;Cerise;Colt;1;60;20;;17;
4376;cerises-president riviere-colt;president riviere;Cerise;Colt;0;10;5;;4;
4361;Cerise−Rainier−Colt;Rainier;Cerise;Colt;0;15;8;;4;
4327;Cerise-Regina-Colt;Regina;Cerise;Colt;0;20;10;;4;
4363;Cerise−Reverchon−Colt;Reverchon;Cerise;Colt;1;15;8;;2;
4365;Cerise−Starkgold−Colt;Starkgold;Cerise;Colt;0;12;5;;0;
4378;Cerises-sylvia-colt;sylvia;Cerise;Colt;0;12;5;;2;
4367;Cerise−Van−Colt;Van;Cerise;Colt;1;40;20;;10;
4334;Cerise−Bigarreau blanc bodet−Merisier;Bigarreau blanc bodet;Cerise;Merisier;0;0;0;;;
4336;Cerise−Blanche de la sarthe−Merisier;Blanche de la sarthe;Cerise;Merisier;0;39;10;;1;
4338;Cerise−Burlat−Merisier;Burlat;Cerise;Merisier;0;90;25;;2;
4369;cerises-burlat polo-merisier;burlat polo;Cerise;Merisier;0;0;0;;;
4340;Cerise−Castor−Merisier;Castor;Cerise;Merisier;0;15;10;;1;
4342;Cerise−Coeur de pigeon−Merisier;Coeur de pigeon;Cerise;Merisier;0;95;25;;3;
4371;cerises-Esperen-merisier;Esperen;Cerise;Merisier;0;5;5;;0;
4344;Cerise−Folfer−Merisier;Folfer;Cerise;Merisier;1;45;25;;2;
4322;Cerise-Geant de Starck-Merisier;Geant de Starck;Cerise;Merisier;0;5;5;;2;
4346;Cerise−Guigne de mai−Merisier;Guigne de mai;Cerise;Merisier;0;40;10;;2;
4348;Cerise−Hedelfingen−Merisier;Hedelfingen;Cerise;Merisier;2;10;10;;1;
4324;cerise-Jaune auvigné-merisier;Jaune auvign�;Cerise;Merisier;0;0;0;;;
4373;cerises-jaune butner-merisier;jaune butner;Cerise;Merisier;0;19;5;;0;
4350;Cerise−Jaune Tesnières−Merisier;Jaune Tesni�res;Cerise;Merisier;0;0;0;;;
4352;Cerise−Lapins−Merisier;Lapins;Cerise;Merisier;0;20;20;;4;
4354;Cerise−Marmotte−Merisier;Marmotte;Cerise;Merisier;0;15;5;;0;
4356;Cerise−Montmorency−Merisier;Montmorency;Cerise;Merisier;0;10;10;;8;
4358;Cerise−Moreau−Merisier;Moreau;Cerise;Merisier;1;7;7;;0;
4360;Cerise−Napoléon−Merisier;Napol�on;Cerise;Merisier;1;40;20;;0;
4374;Cerises-Napoléon Polo-merisier;Napol�on Polo;Cerise;Merisier;0;0;0;;;
4375;cerises-orange 53-merisier;orange 53;Cerise;Merisier;0;0;0;;;
4362;Cerise−Rainier−Merisier;Rainier;Cerise;Merisier;0;10;10;;1;
4328;Cerise-Regina-Merisier;Regina;Cerise;Merisier;0;7;7;;0;
4364;Cerise−Reverchon−Merisier;Reverchon;Cerise;Merisier;0;7;7;;0;
4377;cerises-rose polo-merisier;Rose Polo;Cerise;Merisier;0;0;0;;;
4366;Cerise−Starkgold−Merisier;Starkgold;Cerise;Merisier;0;7;0;;0;
4368;Cerise−Van−Merisier;Van;Cerise;Merisier;0;20;10;;0;
4379;chataignier-marigoule-franc;marigoule;chataignier;Franc;0;0;0;;;
4380;chataignier-nouzillard-franc;nouzillard;chataignier;Franc;0;0;0;;;
4381;chataignier-PG-NA;PG;chataignier;NA;0;0;0;;;
4385;Cognassier−Arromatnaya−CP;Arromatnaya;Cognassier;Cogn;0;50;25;;17;
4382;Cognassier-Champion-Cognassier;Champion;Cognassier;Cogn;0;45;25;;8;
4383;Cognassier-Portugais-Cognassier;Portugais;Cognassier;Cogn;0;40;25;;21;
4384;Cognassier-Vranja-Cognassier;Vranja;Cognassier;Cogn;0;45;25;;11;
4386;Figuier-Goutte d'or-NA;Goutte d'or;Figuier;NA;0;0;0;;;
4387;Figuier-Longue d'août-NA;Longue d'ao�t;Figuier;NA;1;0;0;;;
4389;Groseille−Versaillaise blanche−NA;Versaillaise blanche;Groseille;NA;0;0;0;;10;
4390;Groseille−Versaillaise rouge−NA;Versaillaise rouge;Groseille;NA;0;0;0;;63;
4388;Groseille maquereaux−Himmomaki;Himmomaki;Groseille maquereaux;NA;0;0;0;;;
4392;Nashi−Hosui−Franc;Hosui;Nashi;Franc;0;40;30;;21;
4393;Nashi−Niitaki−Franc;Niitaki;Nashi;Franc;0;40;30;;17;
4396;Neflier−Gros d'Allemagne−Franc;Gros d'Allemagne;Neflier;Franc;0;8;8;;5;
4395;Neflier-Nottingham-Franc;Nottingham;Neflier;Franc;0;60;20;;17;
4397;Noyer-semis-NA;Semis;Noyer;NA;30;0;0;;;
4405;Pêche−Amsden−Franc;Amsden;P�che;Franc;0;80;25;;10;
4407;Pêche−Arnaud III−Franc;Arnaud III;P�che;Franc;0;0;0;;;
4409;Pêche−Benoni−Franc;Benoni;P�che;Franc;0;25;10;;3;
4411;Pêche−Brugnon de morton−Franc;Brugnon de morton;P�che;Franc;0;30;15;;3;
4413;Pêche−Charles Roux−Franc;Charles Roux;P�che;Franc;0;25;10;;9;
4415;Pêche−Dr Aribaud−Franc;Dr Aribaud;P�che;Franc;0;0;0;;;
4417;Pêche−Fair haven−Franc;Fair haven;P�che;Franc;0;0;0;;;
4419;Pêche−Felligui−Franc;Felligui;P�che;Franc;0;0;0;;;
4421;Pêche−Feunten Wenn−Franc;Feunten Wenn;P�che;Franc;0;0;0;;;
4423;Pêche−Gaillard 22−Franc;Gaillard 22;P�che;Franc;0;30;10;;5;
4425;Pêche−Gaillard Girerd−Franc;Gaillard Girerd;P�che;Franc;0;15;5;;1;
4427;Pêche−Grosse mignonne−Franc;Grosse mignonne;P�che;Franc;0;0;0;;;
4429;Pêche−Guillou élégante−Franc;Guillou �l�gante;P�che;Franc;0;0;0;;;
4431;Pêche−Invincible Guilloux−Franc;Invincible Guilloux;P�che;Franc;0;0;0;;;
4433;Pêche−Mme Girard−Franc;Mme Girard;P�che;Franc;0;10;5;;1;
4435;Pêche−Mme Guilloux−Franc;Mme Guilloux;P�che;Franc;0;30;15;;3;
4437;Pêche−Nectarose−Franc;Nectarose;P�che;Franc;0;0;0;;;
4439;Pêche−Nelly−Franc;Nelly;P�che;Franc;0;0;0;;;
4441;Pêche−Pêche miel−Franc;P�che miel;P�che;Franc;0;10;5;;0;
4443;Pêche−Pineapple−Franc;Pineapple;P�che;Franc;0;15;8;;2;
4445;Pêche−Pitaval−Franc;Pitaval;P�che;Franc;0;15;8;;2;
4447;Pêche−Reine des vergers−Franc;Reine des vergers;P�che;Franc;0;15;8;;1;
4449;Pêche−Rochester−Franc;Rochester;P�che;Franc;0;30;15;;7;
4451;Pêche−Rouge Julien−Franc;Rouge Julien;P�che;Franc;0;10;5;;2;
4453;Pêche−Roussane de Rodez−Franc;Roussane de Rodez;P�che;Franc;0;0;0;;;
4455;Pêche−Roussane royale−Franc;Roussane royale;P�che;Franc;0;15;8;;1;
4399;Pêche-Sanguine de vigne-Franc;Sanguine de vigne;P�che;Franc;0;25;8;;0;
4401;Pêche-silverlode-Franc;silverlode;P�che;Franc;0;8;4;;1;
4457;Pêche−Surpasse Amsden−Franc;Surpasse Amsden;P�che;Franc;0;60;26;;6;
4404;Pêche−Alberge−St Ju;Alberge;P�che;St Ju;2;#VALEUR !;10;;0;
4406;Pêche−Amsden−St Ju;Amsden;P�che;St Ju;1;55;30;;25;
4408;Pêche−Arnaud III−St Ju;Arnaud III;P�che;St Ju;0;0;0;;;
4410;Pêche−Benoni−St Ju;Benoni;P�che;St Ju;0;15;15;;12;
4412;Pêche−Brugnon de morton−St Ju;Brugnon de morton;P�che;St Ju;2;15;15;;9;
4414;Pêche−Charles Roux−St Ju;Charles Roux;P�che;St Ju;0;15;15;;13;
4416;Pêche−Dr Aribaud−St Ju;Dr Aribaud;P�che;St Ju;0;0;0;;;
4418;Pêche−Fair haven−St Ju;Fair haven;P�che;St Ju;0;0;0;;;
4420;Pêche−Felligui−St Ju;Felligui;P�che;St Ju;0;0;0;;;
4422;Pêche−Feunten Wenn−St Ju;Feunten Wenn;P�che;St Ju;0;0;0;;;
4424;Pêche−Gaillard 22−St Ju;Gaillard 22;P�che;St Ju;0;20;15;;8;
4426;Pêche−Gaillard Girerd−St Ju;Gaillard Girerd;P�che;St Ju;0;10;10;;1;
4428;Pêche−Grosse mignonne−St Ju;Grosse mignonne;P�che;St Ju;0;0;0;;;
4430;Pêche−Guillou élégante−St Ju;Guillou �l�gante;P�che;St Ju;0;0;0;;;
4432;Pêche−Invincible Guilloux−St Ju;Invincible Guilloux;P�che;St Ju;0;0;0;;;
4434;Pêche−Mme Girard−St Ju;Mme Girard;P�che;St Ju;0;5;5;;1;
4436;Pêche−Mme Guilloux−St Ju;Mme Guilloux;P�che;St Ju;0;15;15;;3;
4398;pêche-nectared 6-st ju;nectared 6;P�che;St Ju;1;0;0;;;
4438;Pêche−Nectarose−St Ju;Nectarose;P�che;St Ju;0;0;0;;;
4440;Pêche−Nelly−St Ju;Nelly;P�che;St Ju;0;0;0;;;
4442;Pêche−Pêche miel−St Ju;P�che miel;P�che;St Ju;0;5;5;;0;
4444;Pêche−Pineapple−St Ju;Pineapple;P�che;St Ju;0;7;5;;3;
4446;Pêche−Pitaval−St Ju;Pitaval;P�che;St Ju;0;7;5;;2;
4448;Pêche−Reine des vergers−St Ju;Reine des vergers;P�che;St Ju;2;7;5;;3;
4450;Pêche−Rochester−St Ju;Rochester;P�che;St Ju;0;15;10;;2;
4452;Pêche−Rouge Julien−St Ju;Rouge Julien;P�che;St Ju;0;5;5;;2;
4454;Pêche−Roussane de Rodez−St Ju;Roussane de Rodez;P�che;St Ju;0;0;0;;;
4456;Pêche−Roussane royale−St Ju;Roussane royale;P�che;St Ju;0;7;5;;1;
4400;Pêche-Sanguine de vigne-St Ju;Sanguine de vigne;P�che;St Ju;0;17;10;;3;
4402;Pêche-silverlode-St Ju;silverlode;P�che;St Ju;0;4;5;;1;
4458;Pêche−Surpasse Amsden−St Ju;Surpasse Amsden;P�che;St Ju;2;34;30;;21;
4459;Pêche−Tardive du mont d or−St Ju;Tardive du mont d or;P�che;St Ju;0;#VALEUR !;5;;1;
4403;pêche-velvet-st ju;velvet;P�che;St Ju;0;0;0;;;
4391;kaki;PG;Plaqueminier (kaki);NA;4;0;0;;;
4461;Poire-André Desportes-Cognassier;Andr� Desportes;Poire;Cogn;0;20;5;;;
4492;Poires−Antricotin−CP;Antricotin;Poire;Cogn;0;20;0;;;
4495;Poires−Belle de Bruxelles−CP;Belle de Bruxelles;Poire;Cogn;0;10;0;;;
4497;Poires−Belle fauve−CP;Belle fauve;Poire;Cogn;0;38;5;;;
4499;Poires−Belle guérandaise−CP;Belle gu�randaise;Poire;Cogn;0;10;0;;;
4463;poire-bergamote d'été-cogn;bergamote d'�t�;Poire;Cogn;0;0;0;;;
4501;Poires−Bergamote esperen−CP;Bergamote esperen;Poire;Cogn;1;30;0;;;
4503;Poires−Beurré Clairgeau−CP;Beurr� Clairgeau;Poire;Cogn;0;30;9;;;
4505;Poires−Beurré d Amanlis−CP;Beurr� d Amanlis;Poire;Cogn;0;45;9;;3;
4507;Poires−Beurré d Anjou−CP;Beurr� d Anjou;Poire;Cogn;1;0;0;;;
4509;Poires−Beurré d Ardenpont−CP;Beurr� d Ardenpont;Poire;Cogn;0;0;0;;;
4513;Poires−Beurré diel−CP;Beurr� diel;Poire;Cogn;1;0;0;;;
4515;Poires−Beurré dumortier−CP;Beurr� dumortier;Poire;Cogn;0;0;0;;;
4511;Poires−Beurré des enfants nantais (I)−CP;Beurr� enfants nantais;Poire;Cogn;1;20;5;;2;
4517;Poires−Beurre Giffard−CP;Beurre Giffard;Poire;Cogn;0;30;0;;;
4519;Poires−Beurré gris de luçon−CP;Beurr� gris de lu�on;Poire;Cogn;0;0;0;;;
4521;Poires−Beurré Hardy−CP;Beurr� Hardy;Poire;Cogn;26;80;50;;8;
4465;poire-beurré hardy augeul-cogn;beurr� hardy augeul;Poire;Cogn;0;0;0;;;
4466;Poire-Beurré Lebrun-Cognassier;Beurr� Lebrun;Poire;Cogn;0;0;0;;;
4523;Poires−Beurré Naghin−CP;Beurr� Naghin;Poire;Cogn;0;20;0;;;
4525;Poires−Beurré six−CP;Beurr� six;Poire;Cogn;0;8;0;;;
4527;Poires−Beurré Superfin−CP;Beurr� Superfin;Poire;Cogn;1;30;10;;2;
4468;Poire-Bonneserre de Saint-Denis-Cognassier;Bonneserre St-Denis;Poire;Cogn;0;0;0;;;
4529;Poires−Casteline−CP;Casteline;Poire;Cogn;0;8;0;;;
4531;Poires−Champagne−CP;Champagne;Poire;Cogn;0;0;0;;;
4533;Poires−Champion−CP;Champion;Poire;Cogn;0;0;0;;;
4635;Poires−Poire Madeleine/citron des carmes−CP;citron des carmes;Poire;Cogn;0;0;0;;;
4535;Poires−Claps favourite−CP;Claps favourite;Poire;Cogn;0;0;0;;;
4537;Poires−Comtesse de Paris−CP;Comtesse de Paris;Poire;Cogn;0;0;0;;;
4539;Poires−Conférence−CP;Conf�rence;Poire;Cogn;1;80;60;;11;
4541;Poires−De dames−CP;De dames;Poire;Cogn;1;0;0;;;
4470;poire-de neige-cogn;De neige;Poire;Cogn;0;0;0;;;
4474;poire-deroux-cp;De roux;Poire;Cogn;0;0;0;;;
4472;Poire-Delbard gourmande-cogn;Delbard Gourmande;Poire;Cogn;0;8;5;;2;
4543;Poires−Doyenné d Alençon (I)−CP;Doyenn� d Alen�on;Poire;Cogn;0;8;0;;;
4545;Poires−Doyenné d Hiver−CP;Doyenn� d Hiver;Poire;Cogn;0;0;0;;;
4547;Poires−Doyenné Defays−CP;Doyenn� Defays;Poire;Cogn;0;0;0;;;
4549;Poires−Doyenné du Comice−CP;Doyenn� du Comice;Poire;Cogn;0;85;60;;15;
4551;Poires−Doyenné Perrault−CP;Doyenn� Perrault;Poire;Cogn;0;30;0;;;
4553;Poires−Duc de Bordeaux−CP;Duc de Bordeaux;Poire;Cogn;1;30;9;;5;
4555;Poires−Duc de nemours−CP;Duc de nemours;Poire;Cogn;0;26;8;;2;
4557;Poires−Duchesse d Angoulême−CP;Duchesse d Angoul�me;Poire;Cogn;1;50;9;;2;
4460;Poire Elliott cogn;Elliott;Poire;Cogn;0;0;0;;;
4559;Poires−Fausset−CP;Fausset;Poire;Cogn;0;15;0;;;
4561;Poires−Figue d'Alençon (I)−CP;Figue d'Alen�on (I);Poire;Cogn;0;48;0;;;
4563;Poires−Fondante de la maître école−CP;Fondante ma�tre �cole;Poire;Cogn;0;22;0;;;
4565;Poires−Franc roux−CP;Franc roux;Poire;Cogn;0;3;0;;;
4567;Poires−Geant de vranja−CP;Geant de vranja;Poire;Cogn;0;0;0;;;
4569;Poires−Général Leclerc−CP;G�n�ral Leclerc;Poire;Cogn;0;30;15;;0;
4571;Poires−Gorham−CP;Gorham;Poire;Cogn;0;24;0;;;
4573;Poires−Grand Champion−CP;Grand Champion;Poire;Cogn;0;10;0;;;
4575;Poires−Gros d−CP;Gros d'Allemagne;Poire;Cogn;0;0;0;;;
4477;poire-grosse poire augeul-cogn;Grosse poire Augeul;Poire;Cogn;0;0;0;;;
4577;Poires−Hosui−CP;Hosui;Poire;Cogn;0;0;0;;;
4579;Poires−Jalousie de fontenay−CP;Jalousie de fontenay;Poire;Cogn;0;0;0;;;
4581;Poires−Jeanne d Arc−CP;Jeanne d Arc;Poire;Cogn;0;10;0;;;
4583;Poires−Jules Guyot−CP;Jules Guyot;Poire;Cogn;0;0;0;;;
4585;Poires−Le Lectier−CP;Le Lectier;Poire;Cogn;0;30;10;;4;
4587;Poires−Louise Bonne d Avranches−CP;Louise Bonne Avr.;Poire;Cogn;14;80;55;;15;
4589;Poires−Marguerite Marillat−CP;Marguerite Marillat;Poire;Cogn;0;30;10;;3;
4591;Poires−Marie Benoist−CP;Marie Benoist;Poire;Cogn;0;3;0;;;
4593;Poires−Mariette de Millepieds−CP;Mariette de Millepieds;Poire;Cogn;0;0;0;;;
4595;Poires−Martin sec−CP;Martin sec;Poire;Cogn;1;25;3;;0;
4597;Poires−Mme Ballet−CP;Mme Ballet;Poire;Cogn;0;0;0;;;
4599;Poires−Moque friand (morfriand)−CP;Moque friand (morfriand);Poire;Cogn;0;20;0;;;
4601;Poires−Nain vert−CP;Nain vert;Poire;Cogn;0;0;0;;;
4603;Poires−Niitaki−CP;Niitaki;Poire;Cogn;0;0;0;;;
4605;Poires−Nottingham−CP;Nottingham;Poire;Cogn;0;0;0;;;
4607;Poires−Olivier de Serres−CP;Olivier de Serres;Poire;Cogn;0;25;0;;;
4609;Poires−Orange mandarine−CP;Orange mandarine;Poire;Cogn;0;36;10;;4;
4611;Poires−Passe Colmar−CP;Passe Colmar;Poire;Cogn;0;28;10;;3;
4613;Poires−Passe Crassane−CP;Passe Crassane;Poire;Cogn;0;30;0;;;
4615;Poires−Perrotier−CP;Perrotier;Poire;Cogn;0;50;5;;2;
4617;Poires−Pierre corneille−CP;Pierre corneille;Poire;Cogn;0;20;5;;0;
4619;Poires−Plant de blanc−CP;Plant de blanc;Poire;Cogn;0;20;0;;;
4479;Poire-Poire à clément-Cognassier;Poire � cl�ment;Poire;Cogn;15;0;0;;2;
4621;Poires−Poiré bois robert−CP;Poir� bois robert;Poire;Cogn;0;8;0;;;
4623;Poires−Poire cloche−CP;Poire cloche;Poire;Cogn;0;0;0;;;
4625;Poires−Poire Curé−CP;Poire Cur�;Poire;Cogn;1;8;3;;;
4627;Poires−Poire de fise−CP;Poire de fise;Poire;Cogn;0;0;0;;;
4629;Poires−Poire de robion−CP;Poire de robion;Poire;Cogn;0;15;0;;;
4631;Poires−Poire de toupe−CP;Poire de toupe;Poire;Cogn;0;0;0;;;
4633;Poires−Poiré Gasnier−CP;Poir� Gasnier;Poire;Cogn;0;6;0;;;
4637;Poires−Poire monsieur−CP;Poire monsieur;Poire;Cogn;0;0;0;;;
4481;poire-poire ploquin-CP;poire ploquin;Poire;Cogn;0;0;0;;;
4483;poire-verron1-cp;Poire verrou 1;Poire;Cogn;0;0;0;;;
4484;poire-verron2-cp;Poire verrou 2;Poire;Cogn;0;0;0;;;
4485;poire-verron3-cp;Poire verrou 3;Poire;Cogn;0;0;0;;;
4639;Poires−Poiriou−CP;Poiriou;Poire;Cogn;0;0;0;;;
4641;Poires−Portugais−CP;Portugais;Poire;Cogn;0;0;0;;;
4643;Poires−Précoce de trévoux−CP;Pr�coce de tr�voux;Poire;Cogn;0;40;10;;4;
4645;Poires−Président drouard−CP;Pr�sident drouard;Poire;Cogn;0;0;0;;;
4647;Poires−President Heron−CP;President Heron;Poire;Cogn;0;90;20;;8;
4649;Poires−Seckle−CP;Seckle;Poire;Cogn;0;20;0;;;
4651;Poires−Soeur Grégoire−CP;Soeur Gr�goire;Poire;Cogn;1;55;10;;9;
4653;Poires−Soldat laboureur−CP;Soldat laboureur;Poire;Cogn;0;15;5;;;
4655;Poires−Sucré de montluçon−CP;Sucr� de montlu�on;Poire;Cogn;0;20;0;;;
4657;Poires−Super comice−CP;Super comice;Poire;Cogn;0;0;0;;;
4659;Poires−Suprême de quimper−CP;Supr�me de quimper;Poire;Cogn;0;20;0;;;
4661;Poires−Triomphe de jodoigne−CP;Triomphe de jodoigne;Poire;Cogn;0;23;0;;;
4663;Poires−Triomphe de Trélazé−CP;Triomphe de Tr�laz�;Poire;Cogn;0;0;0;;;
4665;Poires−Triomphe de vienne−CP;Triomphe de vienne;Poire;Cogn;0;0;0;;;
4667;Poires−Verte longue d Angers−CP;Verte longue d Angers;Poire;Cogn;0;0;0;;;
4669;Poires−Virginie Baltet−CP;Virginie Baltet;Poire;Cogn;0;0;0;;;
4486;poire-william augeul-cogn;william augeul;Poire;Cogn;0;0;0;;;
4671;Poires−William faure−CP;William faure;Poire;Cogn;0;0;0;;;
4673;Poires−William jaune−CP;William jaune;Poire;Cogn;1;100;65;;18;
4675;Poires−William précoce−CP;William pr�coce;Poire;Cogn;0;0;0;;;
4677;Poires−William rouge−CP;William rouge;Poire;Cogn;1;40;20;;2;
4679;Poires−Xenia Novembra−CP;Xenia Novembra;Poire;Cogn;0;0;0;;;
4489;Poires−Abbé Fetel−Franc;Abb� Fetel;Poire;Franc;0;#VALEUR !;5;;5;
4491;Poires−Alexandrine Douillard−Franc;Alexandrine Douillard;Poire;Franc;0;#VALEUR !;5;;4;
4462;Poire-André Desportes-Franc;Andr� Desportes;Poire;Franc;0;15;3;;3;
4493;Poires−Antricotin−Franc;Antricotin;Poire;Franc;0;20;3;;3;
4494;Poires−Arromatnaya−Franc;Arromatnaya;Poire;Franc;0;0;0;;;
4496;Poires−Belle de Bruxelles−Franc;Belle de Bruxelles;Poire;Franc;0;0;0;;;
4498;Poires−Belle fauve−Franc;Belle fauve;Poire;Franc;0;33;5;;4;
4500;Poires−Belle guérandaise−Franc;Belle gu�randaise;Poire;Franc;0;10;0;;;
4464;poire-bergamote d'été-franc;bergamote d'�t�;Poire;Franc;0;0;0;;;
4502;Poires−Bergamote esperen−Franc;Bergamote esperen;Poire;Franc;0;30;5;;3;
4504;Poires−Beurré Clairgeau−Franc;Beurr� Clairgeau;Poire;Franc;0;21;5;;4;
4506;Poires−Beurré d Amanlis−Franc;Beurr� d Amanlis;Poire;Franc;0;36;5;;4;
4508;Poires−Beurré d Anjou−Franc;Beurr� d Anjou;Poire;Franc;0;0;0;;;
4510;Poires−Beurré d Ardenpont−Franc;Beurr� d Ardenpont;Poire;Franc;0;0;0;;;
4514;Poires−Beurré diel−Franc;Beurr� diel;Poire;Franc;0;0;0;;;
4516;Poires−Beurré dumortier−Franc;Beurr� dumortier;Poire;Franc;0;0;0;;;
4512;Poires−Beurré des enfants nantais (I)−Franc;Beurr� enfants nantais;Poire;Franc;1;15;5;;4;
4518;Poires−Beurre Giffard−Franc;Beurre Giffard;Poire;Franc;0;30;0;;;
4520;Poires−Beurré gris de luçon−Franc;Beurr� gris de lu�on;Poire;Franc;0;0;0;;;
4522;Poires−Beurré Hardy−Franc;Beurr� Hardy;Poire;Franc;0;30;5;;5;
4467;Poire-Beurré Lebrun-Franc;Beurr� Lebrun;Poire;Franc;0;0;0;;;
4524;Poires−Beurré Naghin−Franc;Beurr� Naghin;Poire;Franc;0;20;0;;;
4526;Poires−Beurré six−Franc;Beurr� six;Poire;Franc;0;8;0;;;
4528;Poires−Beurré Superfin−Franc;Beurr� Superfin;Poire;Franc;0;20;5;;5;
